bead1Er,bead1Pm,bead2Er,bead2Pm,bead3Er,bead3Pm,bead4Er,bead4Pm,cMHCIEnEr,cMHCIEnPm,cMHCIEnRabA,cMHCIEnRabB,cMHCIEnRabC,cMHCIEnRabD,cMHCIEnRabE,cMHCIEnRabF,cMHCIEnRabG,cMHCIEnRabH,cMHCIEnRabI,EEA1Er,EEA1Pm,exCxEnEr,exCxEnPm,exCxEnRabA,exCxEnRabB,exCxEnRabC,exCxEnRabD,exCxEnRabE,exCxEnRabF,exCxEnRabG,exCxEnRabH,exCxEnRabI,FeCyCy,FeEnEr,FeEnPm,FeEnRabA,FeEnRabB,FeEnRabC,FeEnRabD,FeEnRabE,FeEnRabF,FeEnRabG,FeEnRabH,FeEnRabI,imCxEnEr,imCxEnPm,imCxEnRabA,imCxEnRabB,imCxEnRabC,imCxEnRabD,imCxEnRabE,imCxEnRabF,imCxEnRabG,imCxEnRabH,imCxEnRabI,M6PREr,M6PRPm,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,NH3CyEr,NH3CyPm,NH3EnEr,NH3EnPm,NH4EnEr,NH4EnPm,oMHCIEnEr,oMHCIEnPm,oMHCIEnRabA,oMHCIEnRabB,oMHCIEnRabC,oMHCIEnRabD,oMHCIEnRabE,oMHCIEnRabF,oMHCIEnRabG,oMHCIEnRabH,oMHCIEnRabI,ovaCyCy,ovaEnEr,ovaEnPm,ovaEnRabA,ovaEnRabB,ovaEnRabC,ovaEnRabD,ovaEnRabE,ovaEnRabF,ovaEnRabG,ovaEnRabH,ovaEnRabI,pepCyCy,pepEnEr,pepEnPm,pepEnRabA,pepEnRabB,pepEnRabC,pepEnRabD,pepEnRabE,pepEnRabF,pepEnRabG,pepEnRabH,pepEnRabI,pepMHCIEnEr,pepMHCIEnPm,pepMHCIEnRabA,pepMHCIEnRabB,pepMHCIEnRabC,pepMHCIEnRabD,pepMHCIEnRabE,pepMHCIEnRabF,pepMHCIEnRabG,pepMHCIEnRabH,pepMHCIEnRabI,povaEnEr,povaEnPm,protonCyCy,protonEnEr,protonEnPm,protonEnRabA,protonEnRabB,protonEnRabC,protonEnRabD,protonEnRabE,protonEnRabF,protonEnRabG,protonEnRabH,protonEnRabI,R-TfaEnEr,R-TfaEnPm,R-TfaEnRabA,R-TfaEnRabB,R-TfaEnRabC,R-TfaEnRabD,R-TfaEnRabE,R-TfaEnRabF,R-TfaEnRabG,R-TfaEnRabH,R-TfaEnRabI,R-TfEnEr,R-TfEnPm,R-TfEnRabA,R-TfEnRabB,R-TfEnRabC,R-TfEnRabD,R-TfEnRabE,R-TfEnRabF,R-TfEnRabG,R-TfEnRabH,R-TfEnRabI,REnEr,REnPm,REnRabA,REnRabB,REnRabC,REnRabD,REnRabE,REnRabF,REnRabG,REnRabH,REnRabI,solubleMarkerEr,solubleMarkerPm,solubleMarkerRabA,solubleMarkerRabB,solubleMarkerRabC,solubleMarkerRabD,solubleMarkerRabE,solubleMarkerRabF,solubleMarkerRabG,solubleMarkerRabH,solubleMarkerRabI,TfaEnEr,TfaEnPm,TfaEnRabA,TfaEnRabB,TfaEnRabC,TfaEnRabD,TfaEnRabE,TfaEnRabF,TfaEnRabG,TfaEnRabH,TfaEnRabI,TfEnEr,TfEnPm,TfEnRabA,TfEnRabB,TfEnRabC,TfEnRabD,TfEnRabE,TfEnRabF,TfEnRabG,TfEnRabH,TfEnRabI,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,340.4,7.81,2.224,3.507,0.2479,0.01967,0.00576,0.003911,0.001001,0.001013,0.08183,103.4,4.291,10.64,3.358E-4,6.208E-4,0.006913,4.19E-4,0.009353,0.007997,0.004597,0.00521,0.0103,8.753999999999999E-47,0.0,1.4889999999999998E-41,4.291E-39,3.662E-39,4.973E-39,7.396999999999999E-41,5.143999999999999E-41,5.161E-42,4.879E-42,3.937E-43,4.0710000000000004E-43,4.291,10.64,3.358E-4,6.208E-4,0.006913,4.19E-4,0.009353,0.007997,0.004597,0.00521,0.0103,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.8,227.8,7.319,1.046,62.68,0.6596,0.5625,0.6265,0.6482,0.6192,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,26.95,2.091,0.2045,2.502,0.08239,0.006829,0.002288,0.001797,3.234E-4,3.022E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9E-5,652.0,955200.0,1047000.0,50250.0,30200.0,2923000.0,33070.0,26070.0,25950.0,31560.0,23130.0,1.041E-39,1.932E-38,1.2480000000000001E-36,3.792E-37,3.9849999999999995E-37,5.108E-38,3.671E-39,6.725E-40,5.307E-40,1.462E-40,1.784E-40,1.618E-40,1.3300000000000001E-36,1.0829999999999999E-37,1.06E-37,2.564E-37,9.573E-40,6.401E-40,3.302E-40,1.761E-40,3.4139999999999995E-41,2.379E-41,2.504E-4,0.4083,0.1708,0.06243,0.1035,0.005887,5.68E-4,1.593E-4,1.067E-4,2.334E-5,2.523E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.803E-5,0.0903,2.516E-4,2.974E-5,1.481E-5,9.505E-6,5.756E-6,3.887E-6,3.411E-6,1.467E-6,1.194E-6,0.0,1.6859999999999998E-41,1.002E-44,1.948E-46,4.3789999999999997E-47,1.1619999999999999E-47,4.831E-51,8.283999999999999E-52,1.671E-49,8.511E-52,2.1299999999999997E-51,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,340.3,8.118,2.093,3.504,0.2412,0.02278,0.005759,0.003911,0.001,0.001013,0.08183,103.4,4.291,10.64,3.341E-4,5.467E-4,0.006909,4.189E-4,0.009358,0.007997,0.004597,0.005253,0.01029,8.901E-47,0.0,1.564E-41,6.021E-39,2.733E-39,5.0779999999999996E-39,7.008E-41,6.836999999999999E-41,5.2990000000000004E-42,4.9E-42,3.926E-43,3.841E-43,4.291,10.64,3.341E-4,5.467E-4,0.006909,4.189E-4,0.009358,0.007997,0.004597,0.005253,0.01029,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.8,237.8,3.322,1.034,60.74,0.6372,0.5655,0.625,0.6244,0.5976,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,26.88,2.173,0.1989,2.499,0.08092,0.008737,0.002288,0.001797,3.234E-4,3.021E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.896E-5,651.5,955200.0,1051000.0,49360.0,30060.0,2928000.0,32630.0,26090.0,25960.0,31600.0,23330.0,1.041E-39,1.517E-38,1.2530000000000002E-36,3.691E-37,3.9809999999999995E-37,4.953E-38,4.228E-39,6.724E-40,5.308E-40,1.464E-40,1.788E-40,1.618E-40,1.329E-36,1.212E-37,9.757E-38,2.5559999999999997E-37,8.907E-40,7.65E-40,3.296E-40,1.756E-40,3.3839999999999995E-41,2.3319999999999997E-41,2.504E-4,0.4077,0.1772,0.05995,0.1034,0.005726,6.839E-4,1.593E-4,1.067E-4,2.334E-5,2.523E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.796E-5,0.0903,2.608E-4,2.926E-5,1.48E-5,9.406E-6,5.765E-6,3.887E-6,3.411E-6,1.467E-6,1.267E-6,0.0,1.6859999999999998E-41,1.1699999999999999E-44,2.07E-46,4.337E-47,1.864E-47,4.831E-51,8.283E-52,1.67E-49,8.502E-52,2.1299999999999997E-51,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,340.4,7.987,2.056,3.541,0.2675,0.02297,0.005799,0.003955,0.001101,0.00109,0.08183,103.4,4.291,10.64,3.34E-4,5.366E-4,0.006908,4.051E-4,0.006268,0.007225,0.003632,0.004046,0.01632,9.088E-47,0.0,1.639E-41,6.612999999999999E-39,2.794E-39,5.228E-39,7.501999999999999E-41,6.724E-41,5.4630000000000005E-42,4.9510000000000006E-42,4.386E-43,4.127E-43,4.291,10.64,3.34E-4,5.366E-4,0.006908,4.051E-4,0.006268,0.007225,0.003632,0.004046,0.01632,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.8,242.1,4.763,1.189,58.25,0.612,0.5451,0.6035,0.6003,0.5739,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,26.91,2.134,0.1925,2.498,0.08407,0.008771,0.002295,0.001805,3.427E-4,3.251E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.886E-5,651.5,955200.0,1060000.0,48660.0,33510.0,2924000.0,31080.0,25830.0,25660.0,31000.0,23330.0,1.041E-39,1.194E-38,1.242E-36,3.6839999999999997E-37,4.103E-37,5.443E-38,4.2669999999999995E-39,6.8E-40,5.397E-40,1.656E-40,1.889E-40,1.618E-40,1.3300000000000001E-36,1.086E-37,9.465E-38,2.5559999999999997E-37,9.922E-40,7.583E-40,3.288E-40,1.747E-40,3.344E-41,2.7669999999999997E-41,2.504E-4,0.4082,0.1744,0.05952,0.1048,0.006294,6.875E-4,1.601E-4,1.076E-4,2.539E-5,2.722E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.796E-5,0.0903,2.587E-4,2.939E-5,1.493E-5,1.1E-5,5.714E-6,3.874E-6,3.394E-6,1.448E-6,1.39E-6,0.0,1.6859999999999998E-41,1.171E-44,2.07E-46,4.337E-47,1.863E-47,4.7079999999999995E-51,8.005E-52,1.669E-49,7.852E-52,2.122E-51,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,340.4,7.982,2.027,3.54,0.2672,0.02307,0.00592,0.003749,0.001098,0.001151,0.08183,103.4,4.291,10.64,3.334E-4,5.369E-4,0.006915,4.048E-4,0.006262,0.007293,0.003575,0.004033,0.01632,9.289E-47,0.0,4.3619999999999994E-41,6.515E-39,2.811E-39,5.359E-39,6.629999999999999E-41,7.878E-41,5.641E-42,4.9560000000000003E-42,4.467E-43,4.144E-43,4.291,10.64,3.334E-4,5.369E-4,0.006915,4.048E-4,0.006262,0.007293,0.003575,0.004033,0.01632,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.8,252.2,4.526,1.185,57.22,0.5189,0.5277,0.5857,0.5925,0.5553,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,26.91,2.135,0.1913,2.498,0.08366,0.008777,0.002299,0.001804,3.464E-4,3.273E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.881E-5,651.5,955200.0,1063000.0,48800.0,33880.0,2928000.0,28070.0,26150.0,26070.0,31720.0,23540.0,1.041E-39,1.253E-38,1.2530000000000002E-36,3.674E-37,4.102E-37,5.451E-38,4.283E-39,6.919E-40,5.218E-40,1.675E-40,1.954E-40,1.618E-40,1.334E-36,9.628E-38,8.996E-38,2.551E-37,8.489E-40,7.571E-40,3.297E-40,1.716E-40,3.2939999999999997E-41,2.801E-41,2.504E-4,0.4093,0.1743,0.05871,0.1048,0.006287,6.897E-4,1.622E-4,1.043E-4,2.545E-5,2.825E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.796E-5,0.0903,2.586E-4,2.924E-5,1.491E-5,1.116E-5,6.207E-6,4.573E-6,2.03E-6,1.308E-6,1.736E-6,0.0,1.6859999999999998E-41,1.171E-44,2.07E-46,4.3359999999999996E-47,1.863E-47,4.82E-51,8.258E-52,1.669E-49,8.446E-52,2.128E-51,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,340.1,8.216,2.082,3.542,0.2623,0.02307,0.00592,0.003749,0.001098,0.001151,0.08183,103.4,4.291,10.64,3.526E-4,5.148E-4,0.006912,4.063E-4,0.006262,0.007293,0.003575,0.004033,0.01635,9.494E-47,0.0,1.7879999999999998E-41,6.408E-39,2.72E-39,5.532E-39,6.015999999999999E-41,7.795999999999999E-41,5.797E-42,4.9990000000000005E-42,4.465E-43,4.116E-43,4.291,10.64,3.526E-4,5.148E-4,0.006912,4.063E-4,0.006262,0.007293,0.003575,0.004033,0.01635,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.7,258.0,4.402,1.377,53.75,0.4972,0.5194,0.5766,0.5703,0.5488,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,26.84,2.207,0.192,2.495,0.08422,0.008777,0.002299,0.001804,3.465E-4,3.275E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.876E-5,651.1,955200.0,1062000.0,49300.0,33930.0,2931000.0,27740.0,26200.0,26130.0,31780.0,23800.0,1.041E-39,7.385999999999999E-39,1.247E-36,3.824E-37,4.099E-37,5.359E-38,4.2859999999999996E-39,6.9169999999999995E-40,5.218E-40,1.677E-40,1.956E-40,1.618E-40,1.3300000000000001E-36,1.067E-37,9.097999999999999E-38,2.534E-37,7.538E-40,7.525E-40,3.292E-40,1.711E-40,3.264E-41,2.7709999999999996E-41,2.504E-4,0.4082,0.1792,0.06062,0.1044,0.006183,6.897E-4,1.622E-4,1.043E-4,2.545E-5,2.825E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.789E-5,0.0903,2.659E-4,2.969E-5,1.505E-5,1.109E-5,6.207E-6,4.573E-6,2.03E-6,1.308E-6,1.806E-6,0.0,1.6859999999999998E-41,1.316E-44,2.07E-46,4.3379999999999996E-47,1.865E-47,4.819E-51,8.253999999999999E-52,1.667E-49,8.44E-52,2.127E-51,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,340.0,8.46,1.953,3.538,0.2625,0.02302,0.006121,0.003668,0.001056,0.001119,0.08183,103.4,4.291,10.64,3.652E-4,4.816E-4,0.006901,4.082E-4,0.006239,0.007394,0.003534,0.004012,0.01635,9.707999999999998E-47,0.0,1.8619999999999998E-41,6.016999999999999E-39,2.712E-39,5.595E-39,5.438E-41,9.504E-41,5.991E-42,5.0320000000000004E-42,4.398E-43,4.047E-43,4.291,10.64,3.652E-4,4.816E-4,0.006901,4.082E-4,0.006239,0.007394,0.003534,0.004012,0.01635,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.7,262.5,3.963,1.346,50.62,0.4719,0.4906,0.5466,0.5409,0.527,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,26.82,2.235,0.1779,2.496,0.08477,0.008779,0.002299,0.001804,3.466E-4,3.276E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.876E-5,650.9,955200.0,1061000.0,48340.0,34390.0,2934000.0,27460.0,26210.0,26150.0,31800.0,23950.0,1.041E-39,5.8059999999999995E-39,1.258E-36,3.6449999999999997E-37,4.161E-37,5.325E-38,4.2849999999999995E-39,7.1E-40,5.143E-40,1.6409999999999999E-40,1.929E-40,1.618E-40,1.3300000000000001E-36,1.127E-37,9.014E-38,2.506E-37,9.346E-40,7.478E-40,3.307E-40,1.6989999999999999E-40,3.1969999999999996E-41,2.7139999999999997E-41,2.504E-4,0.408,0.1845,0.05868,0.1048,0.006204,6.89E-4,1.654E-4,1.03E-4,2.479E-5,2.774E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.787E-5,0.0903,2.69E-4,2.836E-5,1.522E-5,1.088E-5,5.91E-6,5.866E-6,1.51E-6,1.042E-6,1.626E-6,0.0,1.6859999999999998E-41,1.425E-44,2.461E-46,4.3399999999999996E-47,2.2549999999999997E-47,4.818E-51,8.252E-52,1.666E-49,8.436E-52,2.1259999999999998E-51,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,340.0,8.252,2.087,3.567,0.2606,0.02702,0.006098,0.003591,9.779E-4,0.001056,0.08183,103.4,4.291,10.64,3.375E-4,4.47E-4,0.006916,4.313E-4,0.006256,0.007394,0.003535,0.004012,0.01635,9.907E-47,0.0,1.937E-41,6.069E-39,2.662E-39,5.6989999999999996E-39,8.738999999999999E-41,1.081E-40,6.27E-42,5.4810000000000004E-42,8.398E-43,6.823E-43,4.291,10.64,3.375E-4,4.47E-4,0.006916,4.313E-4,0.006256,0.007394,0.003535,0.004012,0.01635,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.7,268.3,3.345,1.225,49.44,0.4924,0.4893,0.5508,0.5236,0.5008,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,26.82,2.192,0.1831,2.528,0.08124,0.01169,0.002293,0.001783,3.234E-4,3.103E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.871E-5,650.9,955200.0,1061000.0,48480.0,35750.0,2931000.0,29300.0,26060.0,25980.0,31700.0,23770.0,1.041E-39,4.5729999999999995E-39,1.233E-36,3.925E-37,4.219E-37,5.211E-38,4.828E-39,7.031E-40,4.9199999999999996E-40,1.414E-40,1.752E-40,1.618E-40,1.332E-36,1.004E-37,8.834E-38,2.4939999999999997E-37,1.2219999999999999E-39,9.293E-40,3.32E-40,1.752E-40,3.7469999999999997E-41,3.095E-41,2.504E-4,0.4086,0.1801,0.06168,0.1053,0.006182,8.121E-4,1.651E-4,1.02E-4,2.38E-5,2.676E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.787E-5,0.0903,2.685E-4,2.827E-5,1.515E-5,1.088E-5,5.908E-6,5.868E-6,1.513E-6,1.043E-6,1.626E-6,0.0,1.694E-41,1.425E-44,2.458E-46,4.3129999999999995E-47,2.6199999999999996E-47,7.4E-51,7.988E-52,1.665E-49,8.181E-52,1.9659999999999998E-51,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,339.7,8.573,2.065,3.579,0.2617,0.027,0.0061,0.003594,9.774E-4,0.001059,0.08183,103.4,4.291,10.64,3.343E-4,4.429E-4,0.006923,4.208E-4,0.006256,0.007394,0.003535,0.004021,0.01638,1.0110000000000001E-46,0.0,2.011E-41,5.957E-39,2.685E-39,5.829E-39,8.357E-41,1.073E-40,6.431E-42,5.5090000000000006E-42,8.252E-43,6.75E-43,4.291,10.64,3.343E-4,4.429E-4,0.006923,4.208E-4,0.006256,0.007394,0.003535,0.004021,0.01638,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.6,269.4,3.352,1.268,48.85,0.5071,0.4772,0.5342,0.5107,0.5228,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,26.75,2.263,0.1844,2.53,0.08152,0.01169,0.002293,0.001784,3.232E-4,3.109E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.866E-5,650.3,955200.0,1054000.0,48160.0,35420.0,2935000.0,28930.0,26090.0,26010.0,31750.0,24160.0,1.041E-39,3.59E-39,1.2460000000000001E-36,3.873E-37,4.258E-37,5.231E-38,4.8249999999999995E-39,7.034E-40,4.9339999999999996E-40,1.424E-40,1.767E-40,1.618E-40,1.329E-36,1.0929999999999999E-37,8.651E-38,2.485E-37,1.072E-39,9.26E-40,3.313E-40,1.74E-40,3.6409999999999996E-41,3.0169999999999995E-41,2.504E-4,0.4079,0.1866,0.06088,0.1057,0.006203,8.117E-4,1.651E-4,1.021E-4,2.38E-5,2.687E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.778E-5,0.0903,2.765E-4,2.834E-5,1.525E-5,1.089E-5,5.908E-6,5.869E-6,1.514E-6,1.044E-6,1.719E-6,0.0,1.694E-41,1.581E-44,2.5840000000000002E-46,4.3139999999999997E-47,3.088E-47,7.465E-51,8.145E-52,1.664E-49,8.322E-52,2.0659999999999998E-51,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,339.7,8.532,2.082,3.585,0.2605,0.02641,0.006638,0.003599,9.734E-4,0.00105,0.08183,103.4,4.291,10.64,3.056E-4,4.959E-4,0.00691,3.961E-4,0.006247,0.007402,0.003535,0.00402,0.01638,1.031E-46,0.0,2.085E-41,5.8599999999999995E-39,2.7999999999999998E-39,5.827E-39,7.334E-41,1.073E-40,6.878E-42,5.831E-42,7.788E-43,6.404E-43,4.291,10.64,3.056E-4,4.959E-4,0.00691,3.961E-4,0.006247,0.007402,0.003535,0.00402,0.01638,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.6,272.2,3.174,1.63,48.29,0.5037,0.4691,0.5238,0.4986,0.526,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,26.75,2.261,0.1955,2.518,0.08146,0.01146,0.002489,0.001788,3.245E-4,3.111E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.861E-5,650.3,955200.0,1054000.0,46890.0,35560.0,2933000.0,28870.0,26130.0,25950.0,31660.0,24160.0,1.041E-39,2.825E-39,1.25E-36,3.923E-37,4.305E-37,5.229E-38,4.6829999999999997E-39,8.438E-40,4.954E-40,1.4229999999999999E-40,1.753E-40,1.618E-40,1.3300000000000001E-36,9.856E-38,8.637E-38,2.45E-37,9.176E-40,9.086E-40,3.313E-40,1.7309999999999999E-40,3.5499999999999995E-41,2.9459999999999995E-41,2.504E-4,0.4081,0.1858,0.06156,0.1059,0.006183,7.949E-4,1.8E-4,1.022E-4,2.367E-5,2.652E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.778E-5,0.0903,2.757E-4,2.807E-5,1.61E-5,1.089E-5,5.884E-6,5.893E-6,1.514E-6,1.044E-6,1.719E-6,0.0,1.694E-41,1.581E-44,2.606E-46,4.3139999999999997E-47,3.0749999999999996E-47,7.465E-51,8.011E-52,1.665E-49,8.193E-52,1.985E-51,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,339.7,8.478,2.094,3.568,0.2632,0.03914,0.006658,0.003624,0.001033,0.001068,0.08183,103.4,4.291,10.64,3.035E-4,4.971E-4,0.006806,4.002E-4,0.006347,0.007401,0.003534,0.00402,0.01637,1.051E-46,0.0,2.1599999999999997E-41,5.6809999999999996E-39,2.789E-39,5.918E-39,7.656999999999999E-41,1.194E-40,7.154000000000001E-42,5.995E-42,1.113E-42,7.21E-43,4.291,10.64,3.035E-4,4.971E-4,0.006806,4.002E-4,0.006347,0.007401,0.003534,0.00402,0.01637,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.6,277.6,3.354,1.894,49.56,0.4744,0.4113,0.5073,0.4842,0.5134,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,26.76,2.261,0.1844,2.514,0.0825,0.01778,0.002501,0.001799,3.461E-4,3.186E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.856E-5,650.3,955200.0,1054000.0,46490.0,36590.0,2929000.0,28390.0,23900.0,26690.0,32540.0,25430.0,1.041E-39,2.223E-39,1.25E-36,4.0439999999999995E-37,4.3E-37,5.279E-38,5.687E-39,8.455E-40,4.983E-40,1.484E-40,1.7759999999999999E-40,1.618E-40,1.3300000000000001E-36,8.689E-38,8.477E-38,2.424E-37,9.802E-40,1.76E-39,3.324E-40,1.745E-40,4.022E-41,3.0459999999999996E-41,2.504E-4,0.4083,0.1843,0.06281,0.1054,0.006272,0.001131,1.806E-4,1.031E-4,2.562E-5,2.71E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.778E-5,0.0903,2.756E-4,2.766E-5,1.635E-5,1.103E-5,5.884E-6,5.891E-6,1.515E-6,1.045E-6,1.719E-6,0.0,1.694E-41,1.5819999999999999E-44,2.606E-46,4.3139999999999997E-47,3.125E-47,7.981999999999999E-51,2.5359999999999998E-51,1.682E-49,1.6849999999999998E-51,3.559E-51,
